2560	  0.999833	 -3.498523	 -0.000034
2580	  0.999829	 -3.267053	  0.000283
2600	  0.999823	 -2.693141	  0.000103
2620	  0.999816	 -2.354229	 -0.000302
2640	  0.999810	 -2.292396	 -0.000196
2660	  0.999807	 -2.476315	  0.000063
2680	  0.999803	 -2.687658	  0.000113
2700	  0.999799	 -2.712943	  0.000041
2720	  0.999795	 -2.554715	 -0.000057
2740	  0.999789	 -2.525005	  0.000110
2760	  0.999781	 -2.546190	  0.000161
2780	  0.999776	 -2.488602	 -0.000254
2800	  0.999776	 -2.514557	 -0.000119
2820	  0.999775	 -2.356515	 -0.000069
2840	  0.999770	 -2.385380	  0.000039
2860	  0.999764	 -2.608039	  0.000115
2880	  0.999755	 -2.723613	  0.000034
2900	  0.999728	 -2.716677	 -0.000001
2920	  0.999659	 -2.631505	 -0.000007
2940	  0.999570	 -2.484882	 -0.000013
2960	  0.999508	 -2.381464	  0.000110
2980	  0.999480	 -2.619656	  0.000014
3000	  0.999468	 -3.024897	 -0.000313
3020	  0.999459	 -2.939517	 -0.000056
3040	  0.999443	 -2.616513	  0.000185
3060	  0.999422	 -2.467853	  0.000080
3080	  0.999404	 -2.466272	  0.000056
3100	  0.999387	 -2.496727	 -0.000021
3120	  0.999371	 -2.534854	 -0.000145
3140	  0.999367	 -2.626245	  0.000052
3160	  0.999395	 -2.673465	  0.000030
3180	  0.999473	 -2.475062	 -0.000156
3200	  0.999578	 -2.256017	  0.000061
3220	  0.999660	 -2.395370	  0.000080
3240	  0.999693	 -2.639002	 -0.000044
3260	  0.999688	 -2.727815	 -0.000012
3280	  0.999677	 -2.673069	  0.000005
3300	  0.999680	 -2.593855	 -0.000056
3320	  0.999690	 -2.570160	 -0.000013
3340	  0.999697	 -2.608412	  0.000135
3360	  0.999698	 -2.611173	  0.000129
3380	  0.999698	 -2.527723	 -0.000161
3400	  0.999707	 -2.470206	 -0.000201
3420	  0.999724	 -2.458429	  0.000072
3440	  0.999738	 -2.513928	  0.000150
3460	  0.999738	 -2.607720	  0.000013
3480	  0.999728	 -2.594189	 -0.000093
3500	  0.999723	 -2.542691	 -0.000102
3520	  0.999727	 -2.713852	 -0.000011
3540	  0.999733	 -2.896496	 -0.000032
3560	  0.999736	 -2.742615	  0.000078
3580	  0.999736	 -2.511758	  0.000068
3600	  0.999738	 -2.440076	 -0.000060
3620	  0.999743	 -2.484273	 -0.000020
3640	  0.999751	 -2.541088	 -0.000078
3660	  0.999758	 -2.586461	 -0.000274
3680	  0.999759	 -2.537122	 -0.000093
3700	  0.999758	 -2.420413	  0.000445
3720	  0.999762	 -2.453401	  0.000181
3740	  0.999771	 -2.565980	 -0.000258
3760	  0.999781	 -2.653834	 -0.000175
3780	  0.999789	 -2.664728	 -0.000041
3800	  0.999793	 -2.574217	  0.000019
3820	  0.999793	 -2.510873	  0.000018
3840	  0.999792	 -2.556765	 -0.000078
3860	  0.999790	 -2.609578	 -0.000061
3880	  0.999792	 -2.596666	  0.000071
3900	  0.999797	 -2.540947	  0.000078
3920	  0.999802	 -2.481042	  0.000071
3940	  0.999805	 -2.518247	  0.000039
3960	  0.999806	 -2.624842	 -0.000161
3980	  0.999808	 -2.613347	 -0.000140
4000	  0.999812	 -2.539033	  0.000070
4020	  0.999815	 -2.558533	  0.000152
4040	  0.999819	 -2.641942	  0.000089
4060	  0.999823	 -2.656163	 -0.000076
4080	  0.999826	 -2.603356	 -0.000193
4100	  0.999827	 -2.636063	 -0.000004
4120	  0.999826	 -2.721679	  0.000197
4140	  0.999819	 -2.662290	  0.000066
4160	  0.999811	 -2.517488	 -0.000081
4180	  0.999807	 -2.462902	 -0.000109
4200	  0.999810	 -2.546470	 -0.000070
4220	  0.999816	 -2.688260	  0.000036
4240	  0.999819	 -2.702305	  0.000130
4260	  0.999818	 -2.515533	  0.000118
4280	  0.999816	 -2.317496	 -0.000015
4300	  0.999816	 -2.176255	 -0.000115
4320	  0.999817	 -2.130321	 -0.000086
4340	  0.999818	 -2.356341	 -0.000047
4360	  0.999821	 -2.697339	  0.000028
4380	  0.999829	 -2.781872	  0.000032
4400	  0.999844	 -2.668489	 -0.000020
4420	  0.999862	 -2.674444	  0.000011
4440	  0.999875	 -2.734908	 -0.000008
4460	  0.999881	 -2.532878	 -0.000074
4480	  0.999881	 -2.136317	 -0.000037
4500	  0.999882	 -2.049938	  0.000059
4520	  0.999887	 -2.497273	  0.000053
4540	  0.999893	 -2.908596	 -0.000033
4560	  0.999897	 -3.014047	 -0.000060
4580	  0.999900	 -2.977705	 -0.000016
4600	  0.999905	 -2.768370	  0.000046
4620	  0.999910	 -2.469329	  0.000057
4640	  0.999915	 -2.384593	 -0.000058
4660	  0.999917	 -2.498798	 -0.000088
4680	  0.999919	 -2.515366	  0.000011
4700	  0.999924	 -2.452407	  0.000051
4720	  0.999930	 -2.513453	  0.000015
4740	  0.999935	 -2.632062	 -0.000027
4760	  0.999937	 -2.663024	 -0.000046
4780	  0.999937	 -2.621616	 -0.000044
4800	  0.999939	 -2.556437	  0.000017
4820	  0.999942	 -2.439440	  0.000009
4840	  0.999946	 -2.318791	 -0.000071
4860	  0.999951	 -2.373667	  0.000019
4880	  0.999957	 -2.601585	  0.000105
4900	  0.999961	 -2.733401	 -0.000076
4920	  0.999963	 -2.639537	 -0.000164
4940	  0.999963	 -2.528694	 -0.000043
4960	  0.999965	 -2.605583	  0.000059
4980	  0.999968	 -2.760842	  0.000054
5000	  0.999977	 -2.752994	 -0.000015
5020	  1.000002	 -2.599343	 -0.000023
5040	  1.000053	 -2.525317	  0.000013
5060	  1.000123	 -2.554637	  0.000015
5080	  1.000187	 -2.500457	  0.000014
5100	  1.000226	 -2.339224	 -0.000075
5120	  1.000246	 -2.280628	 -0.000171
5140	  1.000259	 -2.391813	  0.000011
5160	  1.000273	 -2.522378	  0.000151
5180	  1.000291	 -2.623540	  0.000034
5200	  1.000309	 -2.726286	 -0.000099
5220	  1.000324	 -2.763493	 -0.000080
5240	  1.000332	 -2.634201	  0.000019
5260	  1.000330	 -2.396919	  0.000007
5280	  1.000304	 -2.265148	 -0.000147
5300	  1.000241	 -2.423873	 -0.000152
5320	  1.000153	 -2.754925	  0.000149
5340	  1.000077	 -2.927097	  0.000308
5360	  1.000035	 -2.844111	  0.000079
5380	  1.000024	 -2.646220	 -0.000121
5400	  1.000025	 -2.482525	 -0.000088
5420	  1.000023	 -2.448479	 -0.000045
5440	  1.000016	 -2.526728	 -0.000050
5460	  1.000009	 -2.592303	 -0.000050
5480	  1.000005	 -2.535689	 -0.000007
5500	  1.000004	 -2.365647	  0.000048
5520	  0.999996	 -2.271991	  0.000073
5540	  0.999980	 -2.403359	  0.000085
5560	  0.999963	 -2.601236	  0.000059
5580	  0.999957	 -2.655700	  0.000005
5600	  0.999959	 -2.596800	 -0.000097
5620	  0.999961	 -2.554871	 -0.000158
5640	  0.999961	 -2.568229	 -0.000050
5660	  0.999959	 -2.585020	  0.000075
5680	  0.999957	 -2.565980	  0.000079
5700	  0.999957	 -2.543932	  0.000031
5720	  0.999957	 -2.572232	 -0.000031
5740	  0.999952	 -2.625280	 -0.000045
5760	  0.999940	 -2.640115	  0.000002
5780	  0.999927	 -2.612398	  0.000018
5800	  0.999920	 -2.579093	 -0.000045
5820	  0.999923	 -2.559109	 -0.000073
5840	  0.999926	 -2.547896	  0.000002
5860	  0.999921	 -2.542849	  0.000053
5880	  0.999910	 -2.533125	  0.000042
5900	  0.999900	 -2.524024	  0.000038
5920	  0.999896	 -2.562852	  0.000015
5940	  0.999895	 -2.639603	 -0.000026
5960	  0.999893	 -2.611801	 -0.000043
5980	  0.999889	 -2.422853	 -0.000062
6000	  0.999882	 -2.278595	 -0.000058
6020	  0.999876	 -2.383935	 -0.000018
6040	  0.999874	 -2.631710	 -0.000004
6060	  0.999878	 -2.769722	 -0.000033
6080	  0.999882	 -2.703777	 -0.000044
6100	  0.999881	 -2.530602	 -0.000013
6120	  0.999875	 -2.395650	  0.000012
6140	  0.999867	 -2.387302	 -0.000023
6160	  0.999860	 -2.497103	 -0.000045
6180	  0.999855	 -2.614979	 -0.000009
6200	  0.999851	 -2.641936	  0.000038
6220	  0.999849	 -2.591200	  0.000057
6240	  0.999850	 -2.546844	 -0.000023
6260	  0.999855	 -2.539973	 -0.000140
6280	  0.999861	 -2.510002	 -0.000108
6300	  0.999864	 -2.440006	  0.000029
6320	  0.999861	 -2.406877	  0.000083
6340	  0.999854	 -2.462851	  0.000027
6360	  0.999848	 -2.581170	 -0.000036
6380	  0.999849	 -2.741995	 -0.000057
6400	  0.999854	 -2.915269	 -0.000061
6420	  0.999859	 -2.981191	 -0.000069
6440	  0.999860	 -2.823897	 -0.000078
6460	  0.999859	 -2.494172	 -0.000087
6480	  0.999855	 -2.202144	 -0.000072
6500	  0.999848	 -2.154955	 -0.000008
6520	  0.999836	 -2.370379	  0.000023
6540	  0.999820	 -2.649545	 -0.000076
6560	  0.999803	 -2.804145	 -0.000172
6580	  0.999792	 -2.794947	 -0.000136
6600	  0.999788	 -2.670673	 -0.000053
6620	  0.999787	 -2.523123	 -0.000026
6640	  0.999784	 -2.420365	 -0.000031
6660	  0.999780	 -2.355217	 -0.000015
6680	  0.999775	 -2.334569	 -0.000034
6700	  0.999770	 -2.452054	 -0.000114
6720	  0.999764	 -2.699648	 -0.000121
6740	  0.999756	 -2.851482	 -0.000042
6760	  0.999748	 -2.759266	  0.000002
6780	  0.999744	 -2.510638	 -0.000025
6800	  0.999744	 -2.309247	 -0.000083
6820	  0.999745	 -2.262924	 -0.000145
6840	  0.999744	 -2.338246	 -0.000146
6860	  0.999739	 -2.475696	 -0.000088
6880	  0.999734	 -2.599708	 -0.000010
6900	  0.999729	 -2.660544	  0.000063
6920	  0.999725	 -2.691346	  0.000011
6940	  0.999722	 -2.739506	 -0.000135
6960	  0.999718	 -2.761070	 -0.000173
6980	  0.999714	 -2.679422	 -0.000096
7000	  0.999711	 -2.522536	 -0.000052
7020	  0.999710	 -2.379354	 -0.000088
7040	  0.999708	 -2.313185	 -0.000113
7060	  0.999704	 -2.368675	 -0.000075
7080	  0.999700	 -2.516882	 -0.000049
7100	  0.999695	 -2.626178	 -0.000075
7120	  0.999687	 -2.617335	 -0.000092
7140	  0.999664	 -2.565563	 -0.000018
7160	  0.999619	 -2.548072	  0.000105
7180	  0.999557	 -2.522721	  0.000114
7200	  0.999497	 -2.450311	 -0.000074
7220	  0.999451	 -2.413695	 -0.000293
7240	  0.999423	 -2.500567	 -0.000284
7260	  0.999405	 -2.645090	 -0.000090
7280	  0.999392	 -2.729311	  0.000029
7300	  0.999379	 -2.722864	  0.000034
7320	  0.999365	 -2.660636	  0.000022
7340	  0.999353	 -2.597460	 -0.000014
7360	  0.999345	 -2.578533	 -0.000081
7380	  0.999347	 -2.581590	 -0.000137
7400	  0.999367	 -2.540537	 -0.000151
7420	  0.999413	 -2.439142	 -0.000080
7440	  0.999480	 -2.363630	  0.000049
7460	  0.999552	 -2.414748	  0.000068
7480	  0.999607	 -2.554925	 -0.000062
7500	  0.999634	 -2.637965	 -0.000156
7520	  0.999641	 -2.592057	 -0.000099
7540	  0.999640	 -2.508755	 -0.000020
7560	  0.999640	 -2.483719	 -0.000013
7580	  0.999643	 -2.485358	 -0.000012
7600	  0.999648	 -2.465122	 -0.000009
7620	  0.999655	 -2.474548	 -0.000050
7640	  0.999668	 -2.581990	 -0.000058
7660	  0.999684	 -2.722239	 -0.000027
7680	  0.999701	 -2.754237	 -0.000081
7700	  0.999711	 -2.633027	 -0.000156
7720	  0.999712	 -2.471629	 -0.000096
7740	  0.999707	 -2.421281	 -0.000002
7760	  0.999702	 -2.506408	 -0.000007
7780	  0.999701	 -2.627929	 -0.000033
7800	  0.999702	 -2.684947	  0.000002
7820	  0.999705	 -2.648263	  0.000054
7840	  0.999709	 -2.539216	  0.000002
7860	  0.999714	 -2.413729	 -0.000184
7880	  0.999721	 -2.353195	 -0.000301
7900	  0.999730	 -2.399681	 -0.000168
7920	  0.999735	 -2.502060	  0.000031
7940	  0.999735	 -2.576371	  0.000079
7960	  0.999734	 -2.588832	  0.000000
7980	  0.999738	 -2.560371	 -0.000091
8000	  0.999749	 -2.546821	 -0.000109
8020	  0.999762	 -2.590782	 -0.000049
8040	  0.999769	 -2.664660	 -0.000023
8060	  0.999768	 -2.688387	 -0.000094
8080	  0.999765	 -2.624933	 -0.000148
8100	  0.999764	 -2.536674	 -0.000106
8120	  0.999768	 -2.513258	 -0.000039
8140	  0.999775	 -2.562050	 -0.000035
8160	  0.999780	 -2.590806	 -0.000065
8180	  0.999779	 -2.530898	 -0.000054
8200	  0.999776	 -2.441276	 -0.000009
8220	  0.999776	 -2.431030	 -0.000001
8240	  0.999781	 -2.517445	 -0.000056
8260	  0.999788	 -2.609576	 -0.000107
8280	  0.999793	 -2.611224	 -0.000117
8300	  0.999796	 -2.524796	 -0.000103
8320	  0.999799	 -2.457104	 -0.000051
8340	  0.999802	 -2.498102	  0.000033
8360	  0.999804	 -2.607253	  0.000074
8380	  0.999802	 -2.674299	  0.000011
8400	  0.999797	 -2.657088	 -0.000132
8420	  0.999794	 -2.599174	 -0.000258
8440	  0.999794	 -2.552667	 -0.000243
8460	  0.999797	 -2.539572	 -0.000084
8480	  0.999799	 -2.555106	  0.000082
8500	  0.999800	 -2.561134	  0.000143
8520	  0.999799	 -2.522375	  0.000088
8540	  0.999798	 -2.467368	 -0.000044
8560	  0.999797	 -2.444352	 -0.000150
8580	  0.999797	 -2.446393	 -0.000132
8600	  0.999797	 -2.443066	 -0.000031
8620	  0.999801	 -2.439416	  0.000013
8640	  0.999809	 -2.459828	 -0.000057
8660	  0.999822	 -2.503788	 -0.000131
8680	  0.999837	 -2.550569	 -0.000084
8700	  0.999850	 -2.588408	  0.000056
8720	  0.999858	 -2.612422	  0.000134
8740	  0.999862	 -2.613476	  0.000075
8760	  0.999864	 -2.583296	 -0.000057
8780	  0.999865	 -2.528922	 -0.000180
8800	  0.999869	 -2.482010	 -0.000230
8820	  0.999875	 -2.478230	 -0.000170
8840	  0.999882	 -2.521843	 -0.000050
8860	  0.999890	 -2.583612	  0.000007
8880	  0.999897	 -2.628587	 -0.000042
8900	  0.999903	 -2.635654	 -0.000084
8920	  0.999904	 -2.609019	 -0.000012
8940	  0.999903	 -2.568664	  0.000098
8960	  0.999901	 -2.533387	  0.000101
8980	  0.999901	 -2.522016	 -0.000040
9000	  0.999905	 -2.554488	 -0.000195
9020	  0.999911	 -2.627475	 -0.000200
9040	  0.999917	 -2.697161	 -0.000037
9060	  0.999921	 -2.709012	  0.000120
9080	  0.999925	 -2.646059	  0.000092
9100	  0.999930	 -2.547589	 -0.000102
9120	  0.999934	 -2.465329	 -0.000250
9140	  0.999937	 -2.401067	 -0.000198
9160	  0.999938	 -2.332085	 -0.000017
9180	  0.999939	 -2.296212	  0.000120
9200	  0.999942	 -2.378939	  0.000083
9220	  0.999948	 -2.578542	 -0.000091
9240	  0.999958	 -2.755793	 -0.000205
9260	  0.999980	 -2.779636	 -0.000170
9280	  1.000017	 -2.657015	 -0.000095
9300	  1.000067	 -2.497843	 -0.000066
9320	  1.000122	 -2.412306	 -0.000072
9340	  1.000169	 -2.446729	 -0.000080
9360	  1.000202	 -2.561802	 -0.000064
9380	  1.000222	 -2.656499	 -0.000042
9400	  1.000236	 -2.656028	 -0.000060
9420	  1.000249	 -2.583745	 -0.000100
9440	  1.000263	 -2.520444	 -0.000102
9460	  1.000277	 -2.508967	 -0.000070
9480	  1.000286	 -2.530067	 -0.000037
9500	  1.000285	 -2.538173	 -0.000005
9520	  1.000264	 -2.509595	  0.000025
9540	  1.000221	 -2.476479	  0.000028
9560	  1.000161	 -2.490053	 -0.000004
9580	  1.000097	 -2.550556	 -0.000062
9600	  1.000044	 -2.607189	 -0.000126
9620	  1.000013	 -2.621334	 -0.000141
9640	  1.000001	 -2.598243	 -0.000095
9660	  1.000000	 -2.561642	 -0.000062
9680	  1.000002	 -2.533522	 -0.000081
9700	  0.999999	 -2.536558	 -0.000097
9720	  0.999992	 -2.572420	 -0.000048
9740	  0.999982	 -2.607892	  0.000044
9760	  0.999970	 -2.611715	  0.000088
9780	  0.999956	 -2.579529	  0.000051
9800	  0.999942	 -2.521663	 -0.000013
9820	  0.999930	 -2.458336	 -0.000063
9840	  0.999923	 -2.419676	 -0.000085
9860	  0.999922	 -2.423921	 -0.000068
9880	  0.999924	 -2.457713	 -0.000029
9900	  0.999925	 -2.496155	 -0.000010
9920	  0.999925	 -2.534055	 -0.000007
9940	  0.999923	 -2.577486	  0.000005
9960	  0.999921	 -2.615928	 -0.000005
9980	  0.999919	 -2.632180	 -0.000067
10000	  0.999916	 -2.636470	 -0.000103
10020	  0.999911	 -2.647859	 -0.000026
10040	  0.999905	 -2.652095	  0.000097
10060	  0.999900	 -2.624098	  0.000124
10080	  0.999897	 -2.569566	  0.000040
10100	  0.999893	 -2.527358	 -0.000088
10120	  0.999886	 -2.528415	 -0.000194
10140	  0.999878	 -2.549589	 -0.000208
10160	  0.999873	 -2.530849	 -0.000110
10180	  0.999871	 -2.447092	  0.000013
10200	  0.999870	 -2.357594	  0.000068
10220	  0.999869	 -2.367166	  0.000063
10240	  0.999863	 -2.501421	  0.000011
10260	  0.999857	 -2.649584	 -0.000078
10280	  0.999854	 -2.689506	 -0.000146
10300	  0.999855	 -2.620625	 -0.000149
10320	  0.999860	 -2.529912	 -0.000103
10340	  0.999861	 -2.482263	 -0.000053
10360	  0.999857	 -2.482878	 -0.000017
10380	  0.999850	 -2.509427	  0.000022
10400	  0.999844	 -2.540604	  0.000046
10420	  0.999840	 -2.563664	 -0.000009
10440	  0.999837	 -2.576764	 -0.000130
10460	  0.999834	 -2.579477	 -0.000192
10480	  0.999832	 -2.563661	 -0.000134
10500	  0.999832	 -2.528238	 -0.000056
10520	  0.999836	 -2.494200	 -0.000077
10540	  0.999839	 -2.487999	 -0.000171
10560	  0.999841	 -2.508638	 -0.000200
10580	  0.999838	 -2.530781	 -0.000094
10600	  0.999835	 -2.547241	  0.000044
10620	  0.999834	 -2.577684	  0.000073
10640	  0.999836	 -2.631090	 -0.000046
10660	  0.999839	 -2.685889	 -0.000215
10680	  0.999841	 -2.704879	 -0.000274
10700	  0.999842	 -2.662377	 -0.000163
10720	  0.999841	 -2.564410	  0.000016
10740	  0.999837	 -2.455842	  0.000108
10760	  0.999829	 -2.408704	  0.000057
10780	  0.999818	 -2.468702	 -0.000067
10800	  0.999804	 -2.599274	 -0.000164
10820	  0.999792	 -2.714467	 -0.000189
10840	  0.999782	 -2.758607	 -0.000165
10860	  0.999776	 -2.724203	 -0.000132
10880	  0.999773	 -2.628159	 -0.000085
10900	  0.999771	 -2.501376	 -0.000002
10920	  0.999767	 -2.388451	  0.000083
10940	  0.999761	 -2.332801	  0.000101
10960	  0.999755	 -2.352239	  0.000034
10980	  0.999748	 -2.428801	 -0.000043
11000	  0.999744	 -2.520866	 -0.000066
11020	  0.999740	 -2.586995	 -0.000070
11040	  0.999738	 -2.603701	 -0.000112
11060	  0.999735	 -2.571233	 -0.000178
11080	  0.999734	 -2.508751	 -0.000196
11100	  0.999734	 -2.451212	 -0.000104
11120	  0.999733	 -2.437827	  0.000083
11140	  0.999730	 -2.479046	  0.000249
11160	  0.999726	 -2.551187	  0.000264
11180	  0.999721	 -2.631682	  0.000131
11200	  0.999717	 -2.705573	 -0.000036
11220	  0.999712	 -2.737006	 -0.000135
11240	  0.999707	 -2.686425	 -0.000150
11260	  0.999702	 -2.568489	 -0.000108
11280	  0.999699	 -2.452400	 -0.000044
11300	  0.999697	 -2.397660	  0.000034
11320	  0.999697	 -2.416282	  0.000126
11340	  0.999693	 -2.486082	  0.000192
11360	  0.999683	 -2.571370	  0.000169
11380	  0.999661	 -2.643059	  0.000067
11400	  0.999625	 -2.687364	 -0.000031
11420	  0.999579	 -2.686780	 -0.000074
11440	  0.999529	 -2.613683	 -0.000093
11460	  0.999484	 -2.473675	 -0.000115
11480	  0.999449	 -2.340855	 -0.000104
11500	  0.999427	 -2.307261	 -0.000034
11520	  0.999412	 -2.393105	  0.000054
11540	  0.999401	 -2.530863	  0.000087
11560	  0.999389	 -2.631535	  0.000034
11580	  0.999376	 -2.648231	 -0.000055
11600	  0.999367	 -2.595095	 -0.000090
11620	  0.999367	 -2.525960	 -0.000044
11640	  0.999383	 -2.490832	 -0.000000
11660	  0.999419	 -2.508113	 -0.000048
11680	  0.999469	 -2.567743	 -0.000161
11700	  0.999525	 -2.642920	 -0.000233
11720	  0.999577	 -2.697648	 -0.000211
11740	  0.999614	 -2.697992	 -0.000139
11760	  0.999635	 -2.637373	 -0.000076
11780	  0.999642	 -2.552600	 -0.000037
11800	  0.999642	 -2.496380	 -0.000010
11820	  0.999643	 -2.490224	  0.000010
11840	  0.999648	 -2.510704	 -0.000013
11860	  0.999658	 -2.520132	 -0.000116
11880	  0.999671	 -2.503484	 -0.000258
11900	  0.999688	 -2.475299	 -0.000325
11920	  0.999705	 -2.455881	 -0.000241
11940	  0.999720	 -2.452535	 -0.000067
11960	  0.999729	 -2.467047	  0.000048
11980	  0.999732	 -2.502265	  0.000003
12000	  0.999729	 -2.552106	 -0.000149
12020	  0.999723	 -2.597788	 -0.000260
12040	  0.999719	 -2.622585	 -0.000249
12060	  0.999719	 -2.625981	 -0.000168
12080	  0.999724	 -2.616770	 -0.000125
12100	  0.999730	 -2.598982	 -0.000142
12120	  0.999736	 -2.575375	 -0.000132
12140	  0.999742	 -2.551988	 -0.000034
12160	  0.999745	 -2.529448	  0.000080
12180	  0.999747	 -2.506456	  0.000088
12200	  0.999748	 -2.492116	 -0.000037
12220	  0.999750	 -2.495606	 -0.000200
12240	  0.999755	 -2.507102	 -0.000293
12260	  0.999762	 -2.509249	 -0.000274
12280	  0.999771	 -2.508471	 -0.000161
12300	  0.999779	 -2.532049	  0.000004
12320	  0.999784	 -2.587459	  0.000149
12340	  0.999787	 -2.644835	  0.000188
12360	  0.999790	 -2.668866	  0.000105
12380	  0.999792	 -2.652856	 -0.000014
